invoice_x10,sol_x10,quantity,product_x10
258237,402445,1.000,2385
258238,402489,1.000,2457
258238,402691,1.000,405
258239,402330,1.000,2359
258240,402572,1.000,2356
258241,402585,1.000,2359
258241,402586,1.000,2359
258242,402357,1.000,2359
258242,402358,1.000,2359
258243,402384,1.000,2363
258244,402536,1.000,2356
258244,402537,1.000,2356
258245,402387,1.000,2446
258246,402462,1.000,2359
258246,402463,1.000,2359
258247,402402,1.000,2356
258248,402438,1.000,399
258249,402077,1.000,2446
258249,402078,1.000,2467
258250,402554,1.000,2457
258250,402555,1.000,405
258251,402446,1.000,2449
258252,402560,1.000,2446
258253,402448,1.000,308
258254,402443,1.000,2466
258254,402444,1.000,2466
258255,402325,1.000,2352
258255,402326,1.000,2352
258256,402308,1.000,2352
258256,402309,1.000,2352
258257,402383,1.000,2352
258258,402420,1.000,2359
258258,402421,1.000,2359
258259,402625,1.000,2512
258260,402441,1.000,2352
258260,402442,1.000,2352
258261,402401,1.000,2352
258262,402398,1.000,2352
258263,402379,1.000,2352
258264,402395,1.000,2352
258264,402396,1.000,2352
258265,402590,1.000,2352
258265,402591,1.000,2352
258266,402112,1.000,2352
258267,402531,1.000,2512
258268,402385,1.000,2352
258269,402320,1.000,2359
258269,402321,1.000,2359
258270,402692,1.000,490
258271,402693,1.000,1130
258272,402513,1.000,2446
258273,402496,1.000,2385
258274,402515,1.000,2450
258275,402344,1.000,2424
258276,402512,1.000,2449
258277,402535,1.000,2356
258278,402565,1.000,2424
258279,402588,1.000,2446
258280,402561,1.000,2360
258281,402493,1.000,2359
258281,402494,1.000,2359
258282,402523,1.000,2359
258282,402524,1.000,2359
258283,402502,1.000,2359
258283,402503,1.000,2359
258284,402507,1.000,2359
258284,402508,1.000,2359
258285,402406,1.000,2356
258285,402407,1.000,2356
258286,402366,1.000,2424
258287,402491,1.000,2359
258287,402492,1.000,2359
258288,402482,1.000,2359
258289,402497,1.000,2359
258289,402498,1.000,2359
258290,402550,1.000,2359
258290,402551,1.000,2359
258291,402549,1.000,2359
258292,402517,1.000,2359
258293,402504,1.000,2359
258294,402501,1.000,2359
258295,402545,1.000,2352
258296,402556,1.000,2352
258296,402557,1.000,2352
258297,402602,1.000,2359
258298,402600,1.000,2359
258298,402601,1.000,2359
258299,402520,1.000,2552
258300,402483,1.000,2359
258301,402642,1.000,2359
258301,402643,1.000,2359
258302,402784,10.000,660
258303,402785,1.000,3408
258304,402686,1.000,2359
258304,402687,1.000,2359
258305,402516,1.000,308
258306,402635,1.000,308
258307,402518,1.000,2359
258307,402519,1.000,2359
258308,402689,1.000,2359
258308,402690,1.000,2359
258309,402528,1.000,2352
258309,402529,1.000,2352
258310,402525,1.000,2469
258312,401867,1.000,2428
258312,401868,1.000,2862
258313,402688,1.000,2359
258314,402670,1.000,2359
258314,402671,1.000,2359
258315,402571,1.000,2424
258316,402382,1.000,2359
258317,402378,1.000,2359
258318,402641,1.000,2359
258319,402404,1.000,2356
258319,402405,1.000,2356
258320,402592,1.000,2359
258321,402609,1.000,2359
258321,402610,1.000,2359
258322,402581,1.000,2449
258323,402566,1.000,2359
258323,402567,1.000,2359
258324,402526,1.000,2449
258325,402562,1.000,2449
258326,402628,1.000,2356
258326,402629,1.000,2356
258327,402621,1.000,2446
258328,402647,1.000,2488
258329,402538,1.000,2359
258329,402539,1.000,2359
258330,402305,1.000,2395
258331,402457,1.000,2471
258332,402578,1.000,2352
258332,402579,1.000,2352
258333,402736,1.000,2352
258334,402700,1.000,2352
258335,402761,2.000,2352
258335,402762,2.000,2352
258336,402574,1.000,2352
258336,402575,1.000,2352
258337,402744,1.000,2352
258337,402745,1.000,2352
258338,402661,1.000,2352
258339,402782,1.000,2352
258340,402764,1.000,2352
258341,402707,1.000,2352
258341,402708,1.000,2359
258342,402505,1.000,2383
258342,402506,1.000,408
258343,402668,1.000,2359
258343,402669,1.000,2359
258344,402678,1.000,2395
258345,402484,1.000,2371
258345,402651,2.000,3945
258346,402076,1.000,2416
258347,402447,1.000,2356
258348,402412,1.000,2359
258348,402413,1.000,2359
258349,402456,1.000,399
258350,402728,1.000,2494
258351,402652,1.000,2359
258351,402653,1.000,2359
258352,402532,1.000,2359
258353,402702,1.000,308
258354,402634,1.000,2359
258355,402547,1.000,2359
258355,402548,1.000,2359
258356,402636,1.000,2359
258357,402935,1.000,2428
258358,401792,1.000,2428
258358,401793,1.000,490
258358,401794,1.000,486
258358,401795,1.000,491
258359,402204,1.000,2428
258360,402603,1.000,2359
258360,402604,1.000,2359
258361,402607,1.000,2359
258361,402608,1.000,2359
258362,402660,1.000,2426
258363,402705,1.000,2385
258363,402706,1.000,134
258364,402605,1.000,2356
258365,402620,1.000,2359
258366,402680,1.000,2449
258367,402577,1.000,2446
258368,402418,1.000,2395
258368,402419,1.000,2356
258369,402486,1.000,399
258370,402777,1.000,2467
258371,402681,1.000,2359
258371,402682,1.000,2359
258372,402755,1.000,2457
258372,402756,1.000,405
258373,402374,1.000,2356
258373,402375,1.000,2356
258374,402663,1.000,2458
258374,402664,1.000,405
258375,402720,1.000,2359
258376,402649,1.000,2359
258376,402650,1.000,2359
258377,402499,1.000,2446
258378,402611,1.000,2359
258378,402612,1.000,2359
258379,402617,1.000,2359
258379,402618,1.000,2359
258380,402751,1.000,399
258381,402729,1.000,2360
258382,402716,1.000,399
258382,402717,1.000,2862
258383,402424,1.000,2363
258383,402425,1.000,2359
258384,402587,1.000,2359
258385,402941,1.000,2352
258386,402942,1.000,2352
258386,402943,1.000,2352
258387,402944,1.000,3455
258388,402788,1.000,2359
258388,402789,1.000,2359
258389,402731,1.000,2450
258390,402757,1.000,2452
258391,402495,1.000,2424
258392,402820,1.000,2359
258392,402821,1.000,2359
258393,402792,1.000,2359
258394,402791,1.000,3738
258395,402771,1.000,669
258396,402743,1.000,2352
258397,402735,1.000,2387
258398,402718,1.000,2359
258398,402719,1.000,2359
258399,402713,1.000,2359
258399,402714,1.000,2359
258400,402712,1.000,2359
258401,402823,1.000,2446
258402,402813,1.000,2352
258402,402814,1.000,2352
258403,402810,1.000,2352
258403,402811,1.000,2352
258404,402809,1.000,2359
258405,402805,1.000,2352
258405,402806,1.000,2352
258406,402803,1.000,2359
258406,402804,1.000,2359
258407,402797,1.000,2359
258407,402798,1.000,2359
258408,402722,1.000,2359
258409,402819,1.000,2363
258410,402817,1.000,2359
258410,402818,1.000,2359
258411,402758,1.000,2449
258412,402746,1.000,2359
258413,402667,1.000,2416
258414,402847,1.000,2371
258415,402866,1.000,2449
258416,402836,1.000,2446
258417,402844,1.000,2457
258417,402990,1.000,405
258418,402964,1.000,2457
258418,402965,1.000,405
258419,402644,1.000,2522
258420,402876,1.000,2359
258420,402877,1.000,2359
258421,402849,1.000,2359
258421,402850,1.000,2359
258422,402775,1.000,2356
258422,402776,1.000,2356
258423,402838,1.000,2359
258424,402854,1.000,2359
258425,402851,1.000,2385
258425,402852,1.000,2359
258426,402859,1.000,2352
258427,402973,1.000,2512
258428,402950,1.000,2352
258428,402951,1.000,2352
258429,402946,1.000,2352
258430,402872,1.000,2352
258430,402873,1.000,2352
258431,402947,1.000,2359
258431,402948,1.000,2359
258432,402952,1.000,2359
258432,402953,1.000,2359
258433,402929,1.000,2359
258433,402930,1.000,2359
258434,402864,1.000,2458
258434,402865,1.000,405
258435,402954,1.000,2359
258436,402079,1.000,2416
258437,402955,1.000,2449
258438,403146,1.000,2569
258439,402734,1.000,2387
258440,402891,1.000,2359
258441,402749,1.000,2449
258441,402750,5.000,684
258442,403153,1.000,1323
258443,402672,1.000,2387
258444,402732,1.000,2387
258445,402870,1.000,308
258446,402656,1.000,2356
258447,402895,1.000,2446
258448,402963,1.000,2446
258449,402839,1.000,2488
258449,402840,1.000,2467
258450,402845,1.000,2488
258450,402846,1.000,2467
258451,402999,1.000,2488
258452,402925,1.000,2512
258452,402926,1.000,308
258453,402631,1.000,2481
258454,402622,1.000,2359
258454,402623,1.000,2356
258454,402624,1.000,134
258455,403080,1.000,2446
258456,402665,1.000,2356
258456,402666,1.000,2356
258457,402902,1.000,2446
258458,402778,1.000,2385
258459,402753,1.000,2356
258459,402754,1.000,2356
258460,402772,1.000,2452
258461,402615,1.000,2359
258461,402616,1.000,2359
258462,403048,1.000,3375
258463,402958,1.000,2359
258463,402959,1.000,2359
258464,402673,1.000,2360
258464,402674,1.000,2360
258465,402701,1.000,2359
258466,402740,1.000,2385
258467,402654,1.000,2359
258467,402655,1.000,2359
258468,402573,1.000,2424
258469,402878,1.000,2359
258470,403036,1.000,2359
258470,403037,1.000,2359
258471,402637,1.000,2360
258471,402638,1.000,2360
258472,402907,1.000,2356
258473,402639,1.000,2359
258473,402640,1.000,2359
258474,402828,1.000,2359
258475,402773,1.000,2395
258475,402774,1.000,2356
258476,402899,1.000,2359
258477,402509,1.000,2460
258477,402510,1.000,405
258477,402511,1.000,408
258478,402559,1.000,2460
258479,402676,1.000,2359
258480,402795,1.000,2359
258480,402796,1.000,2359
258481,402885,1.000,2471
258482,402723,1.000,2459
258482,402724,1.000,405
258482,402725,1.000,408
258483,402781,1.000,2463
258483,402989,1.000,405
258484,402934,1.000,308
258485,402799,1.000,2359
258485,402800,1.000,2359
258486,402848,1.000,2359
258487,402938,1.000,308
258488,402889,1.000,308
258489,402867,1.000,2359
258489,402868,1.000,2359
258490,402932,1.000,2359
258490,402933,1.000,2359
258491,402733,1.000,2449
258492,402558,1.000,2356
258493,402766,1.000,2449
258494,402606,1.000,2371
258495,403040,1.000,308
258496,402830,1.000,2356
258497,402793,1.000,2359
258497,402794,1.000,2359
258498,402730,1.000,2360
258499,402801,1.000,2359
258499,402802,1.000,2359
258500,402698,1.000,2481
258500,402699,1.000,408
258501,402940,1.000,308
258502,402759,1.000,2457
258502,402760,1.000,405
258502,402987,1.000,748
258503,402779,1.000,2457
258503,402780,1.000,405
258504,403018,1.000,2359
258505,402703,1.000,2377
258506,402822,1.000,2359
258507,402824,1.000,2359
258508,402658,1.000,399
258509,402914,1.000,2352
258509,402915,1.000,2352
258510,402923,1.000,2512
258511,402856,1.000,2352
258512,402908,1.000,2352
258512,402909,1.000,2352
258513,402815,1.000,2352
258513,402816,1.000,2352
258514,402855,1.000,2352
258515,403032,1.000,2352
258516,402898,1.000,2352
258517,402832,1.000,2352
258517,402833,1.000,2352
258518,402900,1.000,2352
258519,403072,1.000,2352
258519,403073,1.000,2352
258520,402853,1.000,2352
258521,403067,1.000,2359
258521,403068,1.000,2352
258522,402903,1.000,2352
258523,403083,1.000,2352
258523,403084,1.000,2352
258524,403028,1.000,2352
258524,403029,1.000,2352
258525,402841,1.000,2352
258525,402842,1.000,2352
258525,402843,2.000,134
258526,403034,1.000,2352
258526,403035,1.000,134
258527,402892,1.000,2389
258528,402937,1.000,2449
258529,403043,1.000,2359
258530,402613,1.000,2457
258530,402614,1.000,405
258531,402893,1.000,2359
258532,402901,1.000,2359
258533,402882,1.000,399
258533,402883,1.000,3379
258534,402807,1.000,2457
258534,402808,1.000,405
258535,402912,1.000,2457
258535,402913,1.000,405
258536,402709,1.000,2617
258536,402711,1.000,405
258537,402645,1.000,2374
258538,403187,1.000,408
258539,402905,1.000,2449
258540,403188,1.000,490
258541,402884,1.000,308
258542,402880,1.000,2446
258543,402916,1.000,2359
258543,402917,1.000,2359
258544,402786,1.000,2460
258544,402787,1.000,405
258545,402904,1.000,2359
258546,403039,1.000,2385
258547,402918,1.000,2359
258547,402919,1.000,2359
258548,402862,1.000,2359
258548,402863,1.000,2359
258549,402576,1.000,2425
258550,403074,1.000,2352
258550,403075,1.000,2352
258551,403189,1.000,2512
258552,402910,1.000,376
258553,403091,1.000,2359
258553,403092,1.000,2359
258554,403065,1.000,2359
258554,403066,1.000,2359
258555,403044,1.000,2352
258555,403045,1.000,2352
258556,403020,1.000,2359
258556,403021,1.000,2359
258557,403015,1.000,308
258557,403016,1.000,308
258558,403002,1.000,2359
258559,402992,1.000,2359
258560,402991,1.000,2446
258561,402976,1.000,2359
258561,402977,1.000,2359
258562,402966,1.000,2383
258562,402967,1.000,408
258563,403007,1.000,2359
258563,403008,1.000,2359
258564,403004,1.000,2352
258565,402969,1.000,2356
258565,402970,1.000,2356
258566,403085,1.000,2356
258567,403077,1.000,2356
258568,403076,1.000,2356
258569,403088,1.000,2416
258570,403017,1.000,2352
258571,403009,1.000,2360
258571,403010,1.000,2360
258572,402982,1.000,2446
258573,403011,1.000,2359
258573,403012,1.000,2359
258574,403056,1.000,2352
258575,403052,1.000,2552
258576,402949,1.000,2359
258577,402971,1.000,2359
258578,402860,1.000,2424
258579,403006,1.000,2359
258580,403003,1.000,2368
258581,403000,1.000,2359
258581,403001,1.000,2359
258582,402837,1.000,2424
258583,402783,1.000,2377
258584,402998,1.000,2359
258585,402996,1.000,2358
258585,402997,1.000,2356
258586,402993,1.000,2359
258586,402994,1.000,2359
258587,402983,1.000,2458
258587,402984,1.000,405
258588,402980,1.000,2356
258589,402979,1.000,2446
258590,402978,1.000,2352
258591,402974,1.000,2446
258592,402972,1.000,2359
258593,403064,1.000,2424
258594,403046,1.000,2360
258595,403103,1.000,2360
258595,403104,1.000,2360
258596,403108,1.000,2352
258597,403195,1.000,2352
258598,403098,1.000,2352
258599,403193,1.000,2352
258599,403194,1.000,2352
258600,403196,1.000,2352
258601,403101,1.000,2352
258601,403102,1.000,2352
258602,403105,1.000,2352
258603,403149,1.000,2352
258603,403150,1.000,2352
258604,403185,1.000,2352
258604,403186,1.000,2352
258605,403197,1.000,2352
258605,403198,1.000,2352
258606,403192,1.000,2395
258607,403201,1.000,2359
258607,403202,1.000,2359
258608,402861,1.000,2359
258609,403208,1.000,2385
258609,403209,1.000,2352
258610,403116,1.000,2359
258611,403129,1.000,2390
258611,403130,1.000,646
258612,402679,1.000,2452
258613,402995,1.000,2389
258614,403154,1.000,2356
258614,403155,1.000,2356
258615,402939,1.000,2446
258616,402894,1.000,2488
258617,403113,1.000,2357
258617,403114,1.000,2357
258618,403063,1.000,2439
258619,403139,1.000,2356
258619,403140,1.000,2356
258620,403041,1.000,2356
258620,403042,1.000,2356
258621,403023,1.000,308
258621,403024,1.000,2439
258622,402829,1.000,2359
258623,402812,1.000,2446
258624,403095,1.000,2359
258624,403096,1.000,2359
258625,402738,1.000,2457
258625,402739,1.000,787
258626,402834,1.000,2359
258626,402835,1.000,2359
258627,403160,1.000,2494
258628,403031,1.000,2372
258629,403191,1.000,405
258630,402684,1.000,2458
258630,402790,1.000,405
258631,403058,1.000,2359
258631,403059,1.000,2359
258632,403099,1.000,2359
258632,403100,1.000,2359
258633,403125,1.000,2357
258633,403126,1.000,2357
258634,402619,1.000,2428
258635,403060,1.000,2359
258636,402767,1.000,2457
258636,402768,1.000,405
258636,402769,1.000,2457
258636,402770,1.000,787
258637,403171,1.000,2359
258637,403172,1.000,2359
258637,403173,1.000,134
258638,403217,1.000,2359
258639,403005,1.000,2395
258640,403062,1.000,2471
258641,403025,1.000,2395
258641,403026,1.000,2356
258642,403299,1.000,2359
258642,403300,1.000,2359
258643,403038,1.000,2359
258644,403319,1.000,2482
258645,402874,1.000,2377
258646,402886,1.000,2459
258646,402887,1.000,405
258646,402888,1.000,408
258647,403030,1.000,2395
258648,403168,1.000,2449
258649,403054,1.000,2359
258649,403055,1.000,2359
258650,403244,1.000,2359
258651,403049,1.000,2459
258651,403050,1.000,405
258651,403051,1.000,646
258652,403239,1.000,308
258652,403240,2.000,134
258653,403241,1.000,308
258653,403242,2.000,134
258654,403013,1.000,2442
258654,403014,1.000,3120
258655,403253,1.000,2458
258655,403254,1.000,405
258656,402857,1.000,2424
258656,402858,1.000,2446
258657,403086,1.000,2359
258657,403087,1.000,2359
258658,403165,1.000,2385
258659,403053,1.000,2359
258660,403164,1.000,2359
258661,403144,1.000,2359
258661,403145,1.000,2359
258662,402869,1.000,2425
258663,403297,1.000,2352
258664,403176,1.000,2378
258665,403277,1.000,2352
258665,403278,1.000,2352
258666,403157,1.000,2449
258667,403183,1.000,2359
258667,403184,1.000,2352
258668,403167,1.000,2359
258669,403275,1.000,2352
258669,403276,1.000,2352
258670,403158,1.000,2512
258670,403159,1.000,2512
258671,403255,1.000,2352
258672,403258,1.000,2352
258673,403264,1.000,2352
258673,403265,1.000,2352
258674,403224,1.000,2352
258674,403225,1.000,2352
258675,403233,1.000,2356
258675,403234,1.000,2352
258676,403211,1.000,2352
258676,403212,1.000,2352
258677,403321,1.000,2359
258677,403322,1.000,2359
258678,403206,1.000,2352
258679,403207,1.000,2387
258680,403170,1.000,2494
258681,403022,1.000,2372
258682,403166,1.000,399
258683,403110,1.000,2359
258684,402596,1.000,2428
258684,402597,1.000,490
258684,402598,1.000,599
258684,402599,1.000,491
258685,403121,1.000,2359
258686,403369,1.000,2352
